match_id,player_id,team_id,team_name,player_name,role,champion,win,outcome,game_duration,first_dragon,first_tower,kills,deaths,assists,kda,money,total_money_earned,net_worth,loadout_value,kill_participation,damage_dealt,damage_taken,vision_score,opponent_player,opponent_champion,picks,bans,draft_sequence
2825047_G1,23783,47497,100 Thieves,Quid,TOP,Akali,1,Win,1974,1,1,8,0,14,22.0,1441,16570,15091,13650,91.66666666666666,228954,22325,43.94979476928711,Vulcan,Nautilus,"Rumble, Vi, Akali, Rell, Ezreal","Pantheon, Azir, Poppy, Bard, Alistar",1. ban Yone | 2. ban Pantheon | 3. ban Trundle | 4. ban Azir | 5. ban Wukong | 6. ban Poppy | 7. pick Orianna | 8. pick Rumble | 9. pick Vi | 10. pick Nocturne | 11. pick Galio | 12. pick Akali | 13. ban Bard | 14. ban Neeko | 15. ban Alistar | 16. ban Rakan | 17. pick Rell | 18. pick Corki | 19. pick Nautilus | 20. pick Ezreal
2847260_G1,23012,407,KT Rolster,Bdd,JUNGLE,Annie,1,Win,1745,1,1,3,0,9,12.0,2559,11779,11259,8700,66.66666666666666,103718,11593,30.33873748779297,Canyon,Pantheon,"Yunara, Annie, Sion, Alistar, Jarvan IV","Azir, Wukong, Rumble, Corki, Jhin",1. ban Neeko | 2. ban Azir | 3. ban Ryze | 4. ban Wukong | 5. ban Taliyah | 6. ban Rumble | 7. pick Pantheon | 8. pick Yunara | 9. pick Annie | 10. pick Orianna | 11. pick Aurora | 12. pick Sion | 13. ban Corki | 14. ban Poppy | 15. ban Jhin | 16. ban Rakan | 17. pick Alistar | 18. pick Bard | 19. pick Smolder | 20. pick Jarvan IV
2847260_G1,24669,407,KT Rolster,Cuzz,MID,Jarvan IV,1,Win,1745,1,1,8,0,10,18.0,3384,13328,12684,9300,100.0,281134,28975,59.02802276611328,Duro,Bard,"Yunara, Annie, Sion, Alistar, Jarvan IV","Azir, Wukong, Rumble, Corki, Jhin",1. ban Neeko | 2. ban Azir | 3. ban Ryze | 4. ban Wukong | 5. ban Taliyah | 6. ban Rumble | 7. pick Pantheon | 8. pick Yunara | 9. pick Annie | 10. pick Orianna | 11. pick Aurora | 12. pick Sion | 13. ban Corki | 14. ban Poppy | 15. ban Jhin | 16. ban Rakan | 17. pick Alistar | 18. pick Bard | 19. pick Smolder | 20. pick Jarvan IV
2847260_G1,26978,407,KT Rolster,deokdam,ADC,Yunara,1,Win,1745,1,1,6,1,5,11.0,2135,15090,14735,12600,61.111111111111114,227075,13125,51.12010192871094,Chovy,Orianna,"Yunara, Annie, Sion, Alistar, Jarvan IV","Azir, Wukong, Rumble, Corki, Jhin",1. ban Neeko | 2. ban Azir | 3. ban Ryze | 4. ban Wukong | 5. ban Taliyah | 6. ban Rumble | 7. pick Pantheon | 8. pick Yunara | 9. pick Annie | 10. pick Orianna | 11. pick Aurora | 12. pick Sion | 13. ban Corki | 14. ban Poppy | 15. ban Jhin | 16. ban Rakan | 17. pick Alistar | 18. pick Bard | 19. pick Smolder | 20. pick Jarvan IV
2847260_G1,21499,407,KT Rolster,Peter,SUPPORT,Alistar,1,Win,1745,1,1,1,1,13,14.0,94,7814,6319,6225,77.77777777777779,13180,15014,96.2532958984375,Ruler,Smolder,"Yunara, Annie, Sion, Alistar, Jarvan IV","Azir, Wukong, Rumble, Corki, Jhin",1. ban Neeko | 2. ban Azir | 3. ban Ryze | 4. ban Wukong | 5. ban Taliyah | 6. ban Rumble | 7. pick Pantheon | 8. pick Yunara | 9. pick Annie | 10. pick Orianna | 11. pick Aurora | 12. pick Sion | 13. ban Corki | 14. ban Poppy | 15. ban Jhin | 16. ban Rakan | 17. pick Alistar | 18. pick Bard | 19. pick Smolder | 20. pick Jarvan IV
2847260_G2,21335,47558,Gen.G Esports,Kiin,TOP,Gwen,1,Win,2309,0,0,8,2,6,7.0,3115,16084,15315,12200,77.77777777777779,248652,29448,49.8591423034668,PerfecT,Ambessa,"Ryze, Lucian, Braum, Xin Zhao, Gwen","Neeko, Taliyah, Ornn, Corki, Xayah",1. ban Neeko | 2. ban Azir | 3. ban Taliyah | 4. ban Wukong | 5. ban Ornn | 6. ban Rumble | 7. pick Ryze | 8. pick Trundle | 9. pick Cassiopeia | 10. pick Lucian | 11. pick Braum | 12. pick Rakan | 13. ban Vi | 14. ban Corki | 15. ban Qiyana | 16. ban Xayah | 17. pick Jhin | 18. pick Xin Zhao | 19. pick Gwen | 20. pick Ambessa
2847260_G2,21233,47558,Gen.G Esports,Canyon,JUNGLE,Xin Zhao,1,Win,2309,0,0,3,3,7,3.3333333333333335,3127,13921,12577,9450,55.55555555555556,334635,51005,56.76526641845703,Bdd,Cassiopeia,"Ryze, Lucian, Braum, Xin Zhao, Gwen","Neeko, Taliyah, Ornn, Corki, Xayah",1. ban Neeko | 2. ban Azir | 3. ban Taliyah | 4. ban Wukong | 5. ban Ornn | 6. ban Rumble | 7. pick Ryze | 8. pick Trundle | 9. pick Cassiopeia | 10. pick Lucian | 11. pick Braum | 12. pick Rakan | 13. ban Vi | 14. ban Corki | 15. ban Qiyana | 16. ban Xayah | 17. pick Jhin | 18. pick Xin Zhao | 19. pick Gwen | 20. pick Ambessa
2847260_G2,22132,47558,Gen.G Esports,Duro,MID,Braum,1,Win,2309,0,0,0,4,14,3.5,1302,9217,7852,6550,77.77777777777779,15031,22797,148.6564483642578,Cuzz,Trundle,"Ryze, Lucian, Braum, Xin Zhao, Gwen","Neeko, Taliyah, Ornn, Corki, Xayah",1. ban Neeko | 2. ban Azir | 3. ban Taliyah | 4. ban Wukong | 5. ban Ornn | 6. ban Rumble | 7. pick Ryze | 8. pick Trundle | 9. pick Cassiopeia | 10. pick Lucian | 11. pick Braum | 12. pick Rakan | 13. ban Vi | 14. ban Corki | 15. ban Qiyana | 16. ban Xayah | 17. pick Jhin | 18. pick Xin Zhao | 19. pick Gwen | 20. pick Ambessa
2847260_G2,22958,47558,Gen.G Esports,Chovy,ADC,Ryze,1,Win,2309,0,0,3,3,3,2.0,1311,16705,15461,14150,33.33333333333333,327860,24707,65.30585479736328,deokdam,Jhin,"Ryze, Lucian, Braum, Xin Zhao, Gwen","Neeko, Taliyah, Ornn, Corki, Xayah",1. ban Neeko | 2. ban Azir | 3. ban Taliyah | 4. ban Wukong | 5. ban Ornn | 6. ban Rumble | 7. pick Ryze | 8. pick Trundle | 9. pick Cassiopeia | 10. pick Lucian | 11. pick Braum | 12. pick Rakan | 13. ban Vi | 14. ban Corki | 15. ban Qiyana | 16. ban Xayah | 17. pick Jhin | 18. pick Xin Zhao | 19. pick Gwen | 20. pick Ambessa
2847260_G2,22090,47558,Gen.G Esports,Ruler,SUPPORT,Lucian,1,Win,2309,0,0,4,2,7,5.5,2164,17783,16964,14800,61.111111111111114,338295,18261,80.00775146484375,Peter,Rakan,"Ryze, Lucian, Braum, Xin Zhao, Gwen","Neeko, Taliyah, Ornn, Corki, Xayah",1. ban Neeko | 2. ban Azir | 3. ban Taliyah | 4. ban Wukong | 5. ban Ornn | 6. ban Rumble | 7. pick Ryze | 8. pick Trundle | 9. pick Cassiopeia | 10. pick Lucian | 11. pick Braum | 12. pick Rakan | 13. ban Vi | 14. ban Corki | 15. ban Qiyana | 16. ban Xayah | 17. pick Jhin | 18. pick Xin Zhao | 19. pick Gwen | 20. pick Ambessa
2847260_G2,20080,407,KT Rolster,PerfecT,TOP,Ambessa,0,Defeat,2309,1,1,2,5,1,0.6,49,12733,11824,11775,21.428571428571427,192783,24347,36.3510856628418,Kiin,Gwen,"Trundle, Cassiopeia, Rakan, Jhin, Ambessa","Azir, Wukong, Rumble, Vi, Qiyana",1. ban Neeko | 2. ban Azir | 3. ban Taliyah | 4. ban Wukong | 5. ban Ornn | 6. ban Rumble | 7. pick Ryze | 8. pick Trundle | 9. pick Cassiopeia | 10. pick Lucian | 11. pick Braum | 12. pick Rakan | 13. ban Vi | 14. ban Corki | 15. ban Qiyana | 16. ban Xayah | 17. pick Jhin | 18. pick Xin Zhao | 19. pick Gwen | 20. pick Ambessa
2847260_G2,23012,407,KT Rolster,Bdd,JUNGLE,Cassiopeia,0,Defeat,2309,1,1,2,4,9,2.75,580,14944,13680,13100,78.57142857142857,218613,30891,56.955284118652344,Canyon,Xin Zhao,"Trundle, Cassiopeia, Rakan, Jhin, Ambessa","Azir, Wukong, Rumble, Vi, Qiyana",1. ban Neeko | 2. ban Azir | 3. ban Taliyah | 4. ban Wukong | 5. ban Ornn | 6. ban Rumble | 7. pick Ryze | 8. pick Trundle | 9. pick Cassiopeia | 10. pick Lucian | 11. pick Braum | 12. pick Rakan | 13. ban Vi | 14. ban Corki | 15. ban Qiyana | 16. ban Xayah | 17. pick Jhin | 18. pick Xin Zhao | 19. pick Gwen | 20. pick Ambessa
2847260_G2,24669,407,KT Rolster,Cuzz,MID,Trundle,0,Defeat,2309,1,1,7,3,7,4.666666666666667,534,14976,13317,12783,100.0,301323,57887,79.18193817138672,Duro,Braum,"Trundle, Cassiopeia, Rakan, Jhin, Ambessa","Azir, Wukong, Rumble, Vi, Qiyana",1. ban Neeko | 2. ban Azir | 3. ban Taliyah | 4. ban Wukong | 5. ban Ornn | 6. ban Rumble | 7. pick Ryze | 8. pick Trundle | 9. pick Cassiopeia | 10. pick Lucian | 11. pick Braum | 12. pick Rakan | 13. ban Vi | 14. ban Corki | 15. ban Qiyana | 16. ban Xayah | 17. pick Jhin | 18. pick Xin Zhao | 19. pick Gwen | 20. pick Ambessa
2847260_G2,26978,407,KT Rolster,deokdam,ADC,Jhin,0,Defeat,2309,1,1,3,4,8,2.75,494,14528,14044,13550,78.57142857142857,296544,20760,22.52396011352539,Chovy,Ryze,"Trundle, Cassiopeia, Rakan, Jhin, Ambessa","Azir, Wukong, Rumble, Vi, Qiyana",1. ban Neeko | 2. ban Azir | 3. ban Taliyah | 4. ban Wukong | 5. ban Ornn | 6. ban Rumble | 7. pick Ryze | 8. pick Trundle | 9. pick Cassiopeia | 10. pick Lucian | 11. pick Braum | 12. pick Rakan | 13. ban Vi | 14. ban Corki | 15. ban Qiyana | 16. ban Xayah | 17. pick Jhin | 18. pick Xin Zhao | 19. pick Gwen | 20. pick Ambessa
2847260_G2,21499,407,KT Rolster,Peter,SUPPORT,Rakan,0,Defeat,2309,1,1,0,2,13,6.5,1659,9068,7209,5550,92.85714285714286,16820,23055,170.60594177246097,Ruler,Lucian,"Trundle, Cassiopeia, Rakan, Jhin, Ambessa","Azir, Wukong, Rumble, Vi, Qiyana",1. ban Neeko | 2. ban Azir | 3. ban Taliyah | 4. ban Wukong | 5. ban Ornn | 6. ban Rumble | 7. pick Ryze | 8. pick Trundle | 9. pick Cassiopeia | 10. pick Lucian | 11. pick Braum | 12. pick Rakan | 13. ban Vi | 14. ban Corki | 15. ban Qiyana | 16. ban Xayah | 17. pick Jhin | 18. pick Xin Zhao | 19. pick Gwen | 20. pick Ambessa
2847260_G3,21335,47558,Gen.G Esports,Kiin,TOP,Camille,1,Win,1967,1,1,4,2,5,4.5,1024,12567,12182,11158,42.857142857142854,164052,24640,44.944671630859375,PerfecT,K'Sante,"Galio, Vi, Rell, Sivir, Camille","Wukong, Azir, Rumble, Renata Glasc, Lulu",1. ban Poppy | 2. ban Wukong | 3. ban Neeko | 4. ban Azir | 5. ban Ornn | 6. ban Rumble | 7. pick Taliyah | 8. pick Galio | 9. pick Vi | 10. pick K'Sante | 11. pick Skarner | 12. pick Rell | 13. ban Renata Glasc | 14. ban Kai'Sa | 15. ban Lulu | 16. ban Yorick | 17. pick Sivir | 18. pick Xayah | 19. pick Leona | 20. pick Camille
2847260_G3,21233,47558,Gen.G Esports,Canyon,JUNGLE,Vi,1,Win,1967,1,1,3,1,11,14.0,2268,13127,12018,9750,66.66666666666666,295311,31299,48.40777587890625,Bdd,Taliyah,"Galio, Vi, Rell, Sivir, Camille","Wukong, Azir, Rumble, Renata Glasc, Lulu",1. ban Poppy | 2. ban Wukong | 3. ban Neeko | 4. ban Azir | 5. ban Ornn | 6. ban Rumble | 7. pick Taliyah | 8. pick Galio | 9. pick Vi | 10. pick K'Sante | 11. pick Skarner | 12. pick Rell | 13. ban Renata Glasc | 14. ban Kai'Sa | 15. ban Lulu | 16. ban Yorick | 17. pick Sivir | 18. pick Xayah | 19. pick Leona | 20. pick Camille
2847260_G3,22132,47558,Gen.G Esports,Duro,MID,Rell,1,Win,1967,1,1,0,1,17,17.0,2056,8516,7281,5225,80.95238095238095,14385,16227,142.1309051513672,Cuzz,Skarner,"Galio, Vi, Rell, Sivir, Camille","Wukong, Azir, Rumble, Renata Glasc, Lulu",1. ban Poppy | 2. ban Wukong | 3. ban Neeko | 4. ban Azir | 5. ban Ornn | 6. ban Rumble | 7. pick Taliyah | 8. pick Galio | 9. pick Vi | 10. pick K'Sante | 11. pick Skarner | 12. pick Rell | 13. ban Renata Glasc | 14. ban Kai'Sa | 15. ban Lulu | 16. ban Yorick | 17. pick Sivir | 18. pick Xayah | 19. pick Leona | 20. pick Camille
2847260_G3,22958,47558,Gen.G Esports,Chovy,ADC,Galio,1,Win,1967,1,1,4,0,14,18.0,2334,16729,15934,13600,85.71428571428571,245475,27740,47.925350189208984,deokdam,Xayah,"Galio, Vi, Rell, Sivir, Camille","Wukong, Azir, Rumble, Renata Glasc, Lulu",1. ban Poppy | 2. ban Wukong | 3. ban Neeko | 4. ban Azir | 5. ban Ornn | 6. ban Rumble | 7. pick Taliyah | 8. pick Galio | 9. pick Vi | 10. pick K'Sante | 11. pick Skarner | 12. pick Rell | 13. ban Renata Glasc | 14. ban Kai'Sa | 15. ban Lulu | 16. ban Yorick | 17. pick Sivir | 18. pick Xayah | 19. pick Leona | 20. pick Camille
2847260_G3,22090,47558,Gen.G Esports,Ruler,SUPPORT,Sivir,1,Win,1967,1,1,10,2,8,9.0,494,18438,17794,17300,85.71428571428571,333415,15694,58.06947708129883,Peter,Leona,"Galio, Vi, Rell, Sivir, Camille","Wukong, Azir, Rumble, Renata Glasc, Lulu",1. ban Poppy | 2. ban Wukong | 3. ban Neeko | 4. ban Azir | 5. ban Ornn | 6. ban Rumble | 7. pick Taliyah | 8. pick Galio | 9. pick Vi | 10. pick K'Sante | 11. pick Skarner | 12. pick Rell | 13. ban Renata Glasc | 14. ban Kai'Sa | 15. ban Lulu | 16. ban Yorick | 17. pick Sivir | 18. pick Xayah | 19. pick Leona | 20. pick Camille
2847260_G3,20080,407,KT Rolster,PerfecT,TOP,K'Sante,0,Defeat,1967,0,1,0,4,2,0.5,534,10029,9084,8550,33.33333333333333,119592,33239,48.5482177734375,Kiin,Camille,"Taliyah, K'Sante, Skarner, Xayah, Leona","Poppy, Neeko, Ornn, Kai'Sa, Yorick",1. ban Poppy | 2. ban Wukong | 3. ban Neeko | 4. ban Azir | 5. ban Ornn | 6. ban Rumble | 7. pick Taliyah | 8. pick Galio | 9. pick Vi | 10. pick K'Sante | 11. pick Skarner | 12. pick Rell | 13. ban Renata Glasc | 14. ban Kai'Sa | 15. ban Lulu | 16. ban Yorick | 17. pick Sivir | 18. pick Xayah | 19. pick Leona | 20. pick Camille
2847260_G3,23012,407,KT Rolster,Bdd,JUNGLE,Taliyah,0,Defeat,1967,0,1,0,4,4,1.0,1264,11894,10864,9600,66.66666666666666,188791,18169,32.05961990356445,Canyon,Vi,"Taliyah, K'Sante, Skarner, Xayah, Leona","Poppy, Neeko, Ornn, Kai'Sa, Yorick",1. ban Poppy | 2. ban Wukong | 3. ban Neeko | 4. ban Azir | 5. ban Ornn | 6. ban Rumble | 7. pick Taliyah | 8. pick Galio | 9. pick Vi | 10. pick K'Sante | 11. pick Skarner | 12. pick Rell | 13. ban Renata Glasc | 14. ban Kai'Sa | 15. ban Lulu | 16. ban Yorick | 17. pick Sivir | 18. pick Xayah | 19. pick Leona | 20. pick Camille
2847260_G3,24669,407,KT Rolster,Cuzz,MID,Skarner,0,Defeat,1967,0,1,0,4,4,1.0,249,9024,7924,7675,66.66666666666666,203417,36819,39.97999572753906,Duro,Rell,"Taliyah, K'Sante, Skarner, Xayah, Leona","Poppy, Neeko, Ornn, Kai'Sa, Yorick",1. ban Poppy | 2. ban Wukong | 3. ban Neeko | 4. ban Azir | 5. ban Ornn | 6. ban Rumble | 7. pick Taliyah | 8. pick Galio | 9. pick Vi | 10. pick K'Sante | 11. pick Skarner | 12. pick Rell | 13. ban Renata Glasc | 14. ban Kai'Sa | 15. ban Lulu | 16. ban Yorick | 17. pick Sivir | 18. pick Xayah | 19. pick Leona | 20. pick Camille
2847260_G3,26978,407,KT Rolster,deokdam,ADC,Xayah,0,Defeat,1967,0,1,6,3,0,2.0,355,15264,15055,14700,100.0,234745,21704,30.366308212280277,Chovy,Galio,"Taliyah, K'Sante, Skarner, Xayah, Leona","Poppy, Neeko, Ornn, Kai'Sa, Yorick",1. ban Poppy | 2. ban Wukong | 3. ban Neeko | 4. ban Azir | 5. ban Ornn | 6. ban Rumble | 7. pick Taliyah | 8. pick Galio | 9. pick Vi | 10. pick K'Sante | 11. pick Skarner | 12. pick Rell | 13. ban Renata Glasc | 14. ban Kai'Sa | 15. ban Lulu | 16. ban Yorick | 17. pick Sivir | 18. pick Xayah | 19. pick Leona | 20. pick Camille
2847260_G3,21499,407,KT Rolster,Peter,SUPPORT,Leona,0,Defeat,1967,0,1,0,6,4,0.6666666666666666,262,7137,5437,5175,66.66666666666666,12905,20002,122.84477996826172,Ruler,Sivir,"Taliyah, K'Sante, Skarner, Xayah, Leona","Poppy, Neeko, Ornn, Kai'Sa, Yorick",1. ban Poppy | 2. ban Wukong | 3. ban Neeko | 4. ban Azir | 5. ban Ornn | 6. ban Rumble | 7. pick Taliyah | 8. pick Galio | 9. pick Vi | 10. pick K'Sante | 11. pick Skarner | 12. pick Rell | 13. ban Renata Glasc | 14. ban Kai'Sa | 15. ban Lulu | 16. ban Yorick | 17. pick Sivir | 18. pick Xayah | 19. pick Leona | 20. pick Camille
2847260_G4,21335,47558,Gen.G Esports,Kiin,TOP,Poppy,0,Defeat,2279,0,0,0,4,3,0.75,149,11449,10099,9950,37.5,170226,36005,46.7012939453125,PerfecT,Renekton,"Viktor, Corki, Poppy, Blitzcrank, Qiyana","Azir, Wukong, Rumble, Ivern, Maokai",1. ban Neeko | 2. ban Azir | 3. ban Jax | 4. ban Wukong | 5. ban Jayce | 6. ban Rumble | 7. pick Renekton | 8. pick Viktor | 9. pick Corki | 10. pick Nautilus | 11. pick Ziggs | 12. pick Poppy | 13. ban Ivern | 14. ban Ornn | 15. ban Maokai | 16. ban Gragas | 17. pick Blitzcrank | 18. pick Nocturne | 19. pick Zoe | 20. pick Qiyana
2847260_G4,21233,47558,Gen.G Esports,Canyon,JUNGLE,Qiyana,0,Defeat,2279,0,0,0,4,5,1.25,299,12393,10474,10175,62.5,387229,38975,47.33110809326172,Bdd,Zoe,"Viktor, Corki, Poppy, Blitzcrank, Qiyana","Azir, Wukong, Rumble, Ivern, Maokai",1. ban Neeko | 2. ban Azir | 3. ban Jax | 4. ban Wukong | 5. ban Jayce | 6. ban Rumble | 7. pick Renekton | 8. pick Viktor | 9. pick Corki | 10. pick Nautilus | 11. pick Ziggs | 12. pick Poppy | 13. ban Ivern | 14. ban Ornn | 15. ban Maokai | 16. ban Gragas | 17. pick Blitzcrank | 18. pick Nocturne | 19. pick Zoe | 20. pick Qiyana
2847260_G4,22132,47558,Gen.G Esports,Duro,MID,Blitzcrank,0,Defeat,2279,0,0,1,4,6,1.75,643,8913,7418,6775,87.5,9383,18023,125.34451293945312,Cuzz,Nocturne,"Viktor, Corki, Poppy, Blitzcrank, Qiyana","Azir, Wukong, Rumble, Ivern, Maokai",1. ban Neeko | 2. ban Azir | 3. ban Jax | 4. ban Wukong | 5. ban Jayce | 6. ban Rumble | 7. pick Renekton | 8. pick Viktor | 9. pick Corki | 10. pick Nautilus | 11. pick Ziggs | 12. pick Poppy | 13. ban Ivern | 14. ban Ornn | 15. ban Maokai | 16. ban Gragas | 17. pick Blitzcrank | 18. pick Nocturne | 19. pick Zoe | 20. pick Qiyana
2847260_G4,22958,47558,Gen.G Esports,Chovy,ADC,Viktor,0,Defeat,2279,0,0,0,6,4,0.6666666666666666,939,12443,11439,10500,50.0,183685,20249,62.301326751708984,deokdam,Ziggs,"Viktor, Corki, Poppy, Blitzcrank, Qiyana","Azir, Wukong, Rumble, Ivern, Maokai",1. ban Neeko | 2. ban Azir | 3. ban Jax | 4. ban Wukong | 5. ban Jayce | 6. ban Rumble | 7. pick Renekton | 8. pick Viktor | 9. pick Corki | 10. pick Nautilus | 11. pick Ziggs | 12. pick Poppy | 13. ban Ivern | 14. ban Ornn | 15. ban Maokai | 16. ban Gragas | 17. pick Blitzcrank | 18. pick Nocturne | 19. pick Zoe | 20. pick Qiyana
2847260_G4,22090,47558,Gen.G Esports,Ruler,SUPPORT,Corki,0,Defeat,2279,0,0,7,3,1,2.6666666666666665,1200,18597,17783,16583,100.0,293932,22496,61.711158752441406,Peter,Nautilus,"Viktor, Corki, Poppy, Blitzcrank, Qiyana","Azir, Wukong, Rumble, Ivern, Maokai",1. ban Neeko | 2. ban Azir | 3. ban Jax | 4. ban Wukong | 5. ban Jayce | 6. ban Rumble | 7. pick Renekton | 8. pick Viktor | 9. pick Corki | 10. pick Nautilus | 11. pick Ziggs | 12. pick Poppy | 13. ban Ivern | 14. ban Ornn | 15. ban Maokai | 16. ban Gragas | 17. pick Blitzcrank | 18. pick Nocturne | 19. pick Zoe | 20. pick Qiyana
2847260_G4,20080,407,KT Rolster,PerfecT,TOP,Renekton,1,Win,2279,1,1,0,1,11,11.0,1538,13828,12688,11150,52.38095238095239,212596,37721,44.3425521850586,Kiin,Poppy,"Renekton, Nautilus, Ziggs, Nocturne, Zoe","Neeko, Jax, Jayce, Ornn, Gragas",1. ban Neeko | 2. ban Azir | 3. ban Jax | 4. ban Wukong | 5. ban Jayce | 6. ban Rumble | 7. pick Renekton | 8. pick Viktor | 9. pick Corki | 10. pick Nautilus | 11. pick Ziggs | 12. pick Poppy | 13. ban Ivern | 14. ban Ornn | 15. ban Maokai | 16. ban Gragas | 17. pick Blitzcrank | 18. pick Nocturne | 19. pick Zoe | 20. pick Qiyana
2847260_G4,23012,407,KT Rolster,Bdd,JUNGLE,Zoe,1,Win,2279,1,1,11,2,5,8.0,1888,16527,15538,13650,76.19047619047619,228844,18320,59.66411590576172,Canyon,Qiyana,"Renekton, Nautilus, Ziggs, Nocturne, Zoe","Neeko, Jax, Jayce, Ornn, Gragas",1. ban Neeko | 2. ban Azir | 3. ban Jax | 4. ban Wukong | 5. ban Jayce | 6. ban Rumble | 7. pick Renekton | 8. pick Viktor | 9. pick Corki | 10. pick Nautilus | 11. pick Ziggs | 12. pick Poppy | 13. ban Ivern | 14. ban Ornn | 15. ban Maokai | 16. ban Gragas | 17. pick Blitzcrank | 18. pick Nocturne | 19. pick Zoe | 20. pick Qiyana
2847260_G4,24669,407,KT Rolster,Cuzz,MID,Nocturne,1,Win,2279,1,1,3,2,12,7.5,1790,13724,11715,9925,71.42857142857143,327142,46581,52.426395416259766,Duro,Blitzcrank,"Renekton, Nautilus, Ziggs, Nocturne, Zoe","Neeko, Jax, Jayce, Ornn, Gragas",1. ban Neeko | 2. ban Azir | 3. ban Jax | 4. ban Wukong | 5. ban Jayce | 6. ban Rumble | 7. pick Renekton | 8. pick Viktor | 9. pick Corki | 10. pick Nautilus | 11. pick Ziggs | 12. pick Poppy | 13. ban Ivern | 14. ban Ornn | 15. ban Maokai | 16. ban Gragas | 17. pick Blitzcrank | 18. pick Nocturne | 19. pick Zoe | 20. pick Qiyana
2847260_G4,26978,407,KT Rolster,deokdam,ADC,Ziggs,1,Win,2279,1,1,4,0,13,17.0,2397,16241,15347,12950,80.95238095238095,293910,13736,53.49379348754883,Chovy,Viktor,"Renekton, Nautilus, Ziggs, Nocturne, Zoe","Neeko, Jax, Jayce, Ornn, Gragas",1. ban Neeko | 2. ban Azir | 3. ban Jax | 4. ban Wukong | 5. ban Jayce | 6. ban Rumble | 7. pick Renekton | 8. pick Viktor | 9. pick Corki | 10. pick Nautilus | 11. pick Ziggs | 12. pick Poppy | 13. ban Ivern | 14. ban Ornn | 15. ban Maokai | 16. ban Gragas | 17. pick Blitzcrank | 18. pick Nocturne | 19. pick Zoe | 20. pick Qiyana
2847260_G4,21499,407,KT Rolster,Peter,SUPPORT,Nautilus,1,Win,2279,1,1,3,3,10,4.333333333333333,959,9999,7734,6775,61.904761904761905,24363,16848,160.223388671875,Ruler,Corki,"Renekton, Nautilus, Ziggs, Nocturne, Zoe","Neeko, Jax, Jayce, Ornn, Gragas",1. ban Neeko | 2. ban Azir | 3. ban Jax | 4. ban Wukong | 5. ban Jayce | 6. ban Rumble | 7. pick Renekton | 8. pick Viktor | 9. pick Corki | 10. pick Nautilus | 11. pick Ziggs | 12. pick Poppy | 13. ban Ivern | 14. ban Ornn | 15. ban Maokai | 16. ban Gragas | 17. pick Blitzcrank | 18. pick Nocturne | 19. pick Zoe | 20. pick Qiyana
2847260_G5,21335,47558,Gen.G Esports,Kiin,TOP,Rumble,0,Defeat,2499,0,1,4,6,4,1.3333333333333333,573,14852,13823,13250,80.0,223306,24469,44.039703369140625,PerfecT,Yorick,"Rumble, Lee Sin, Twisted Fate, Kalista, Renata Glasc","Tristana, Karma, Neeko, Syndra, Mel",1. ban Tristana | 2. ban Azir | 3. ban Karma | 4. ban Ornn | 5. ban Neeko | 6. ban Ahri | 7. pick Rumble | 8. pick Wukong | 9. pick Maokai | 10. pick Lee Sin | 11. pick Twisted Fate | 12. pick Yorick | 13. ban Pyke | 14. ban Syndra | 15. ban Lulu | 16. ban Mel | 17. pick Ezreal | 18. pick Kalista | 19. pick Renata Glasc | 20. pick Lissandra
2847260_G5,21233,47558,Gen.G Esports,Canyon,JUNGLE,Lee Sin,0,Defeat,2499,0,1,0,6,5,0.8333333333333334,156,12635,11281,11125,50.0,343520,51983,80.74057006835938,Bdd,Lissandra,"Rumble, Lee Sin, Twisted Fate, Kalista, Renata Glasc","Tristana, Karma, Neeko, Syndra, Mel",1. ban Tristana | 2. ban Azir | 3. ban Karma | 4. ban Ornn | 5. ban Neeko | 6. ban Ahri | 7. pick Rumble | 8. pick Wukong | 9. pick Maokai | 10. pick Lee Sin | 11. pick Twisted Fate | 12. pick Yorick | 13. ban Pyke | 14. ban Syndra | 15. ban Lulu | 16. ban Mel | 17. pick Ezreal | 18. pick Kalista | 19. pick Renata Glasc | 20. pick Lissandra
2847260_G5,22132,47558,Gen.G Esports,Duro,MID,Renata Glasc,0,Defeat,2499,0,1,0,6,8,1.3333333333333333,899,9649,8174,7275,80.0,25439,24347,162.70294189453125,Cuzz,Wukong,"Rumble, Lee Sin, Twisted Fate, Kalista, Renata Glasc","Tristana, Karma, Neeko, Syndra, Mel",1. ban Tristana | 2. ban Azir | 3. ban Karma | 4. ban Ornn | 5. ban Neeko | 6. ban Ahri | 7. pick Rumble | 8. pick Wukong | 9. pick Maokai | 10. pick Lee Sin | 11. pick Twisted Fate | 12. pick Yorick | 13. ban Pyke | 14. ban Syndra | 15. ban Lulu | 16. ban Mel | 17. pick Ezreal | 18. pick Kalista | 19. pick Renata Glasc | 20. pick Lissandra
